"","X","Event","Year","Game.Number","White.Player","White.ACPL","White.Num.Moves","Black.Player","Black.ACPL","Black.Num.Moves","Combined.ACPL","Black.Player_ID","White.Player_ID","PreDeepBlue"
"787",11,"lichess_study_1990-world-championship-karpov-vs-kasparov-v_by_Lichess_2021.11.29.pgn",1990,12,"Kasparov, Gary",18.63888889,36,"Karpov, Anatoly",16.19444444,36,34.83333333,"18","19",TRUE
"788",12,"lichess_study_1990-world-championship-karpov-vs-kasparov-v_by_Lichess_2021.11.29.pgn",1990,13,"Karpov, Anatoly",13.17073171,41,"Kasparov, Gary",11.95121951,41,25.12195122,"19","18",TRUE
"789",13,"lichess_study_1990-world-championship-karpov-vs-kasparov-v_by_Lichess_2021.11.29.pgn",1990,14,"Kasparov, Gary",11.87179487,39,"Karpov, Anatoly",11.55,40,23.42179487,"18","19",TRUE
"790",14,"lichess_study_1990-world-championship-karpov-vs-kasparov-v_by_Lichess_2021.11.29.pgn",1990,15,"Karpov, Anatoly",16.09375,32,"Kasparov, Gary",14.21212121,33,30.30587121,"19","18",TRUE
"791",15,"lichess_study_1990-world-championship-karpov-vs-kasparov-v_by_Lichess_2021.11.29.pgn",1990,16,"Kasparov, Gary",16.84848485,99,"Karpov, Anatoly",21.19,100,38.03848485,"18","19",TRUE
"792",16,"lichess_study_1990-world-championship-karpov-vs-kasparov-v_by_Lichess_2021.11.29.pgn",1990,17,"Karpov, Anatoly",13.97435897,39,"Kasparov, Gary",24.25641026,39,38.23076923,"19","18",TRUE
"793",17,"lichess_study_1990-world-championship-karpov-vs-kasparov-v_by_Lichess_2021.11.29.pgn",1990,18,"Kasparov, Gary",16.03571429,56,"Karpov, Anatoly",26.89285714,56,42.92857143,"18","19",TRUE
"794",18,"lichess_study_1990-world-championship-karpov-vs-kasparov-v_by_Lichess_2021.11.29.pgn",1990,19,"Karpov, Anatoly",22.78947368,38,"Kasparov, Gary",18.23076923,39,41.02024291,"19","18",TRUE
"795",19,"lichess_study_1990-world-championship-karpov-vs-kasparov-v_by_Lichess_2021.11.29.pgn",1990,20,"Kasparov, Gary",15,40,"Karpov, Anatoly",36.2,40,51.2,"18","19",TRUE
"796",20,"lichess_study_1990-world-championship-karpov-vs-kasparov-v_by_Lichess_2021.11.29.pgn",1990,21,"Karpov, Anatoly",9.011764706,85,"Kasparov, Gary",9.581395349,86,18.59316005,"19","18",TRUE
"797",21,"lichess_study_1990-world-championship-karpov-vs-kasparov-v_by_Lichess_2021.11.29.pgn",1990,22,"Kasparov, Gary",13.71428571,42,"Karpov, Anatoly",12.95238095,42,26.66666667,"18","19",TRUE
"798",22,"lichess_study_1990-world-championship-karpov-vs-kasparov-v_by_Lichess_2021.11.29.pgn",1990,23,"Karpov, Anatoly",23.75,28,"Kasparov, Gary",46.28571429,28,70.03571429,"19","18",TRUE
"799",23,"lichess_study_1990-world-championship-karpov-vs-kasparov-v_by_Lichess_2021.11.29.pgn",1990,24,"Kasparov, Gary",18.97142857,35,"Karpov, Anatoly",27.17142857,35,46.14285714,"18","19",TRUE
"800",704,"lichess_study_1993-world-championship-kasparov-vs-short_by_Lichess_2021.11.29.pgn",1993,1,"Kasparov, Gary",36.81578947,38,"Short, Nigel D",28.79487179,39,65.61066127,"31","19",TRUE
"801",705,"lichess_study_1993-world-championship-kasparov-vs-short_by_Lichess_2021.11.29.pgn",1993,2,"Short, Nigel D",13.76,50,"Kasparov, Gary",14.7,50,28.46,"19","31",TRUE
"802",706,"lichess_study_1993-world-championship-kasparov-vs-short_by_Lichess_2021.11.29.pgn",1993,3,"Kasparov, Gary",16.72413793,58,"Short, Nigel D",31.77586207,58,48.5,"31","19",TRUE
"803",707,"lichess_study_1993-world-championship-kasparov-vs-short_by_Lichess_2021.11.29.pgn",1993,4,"Short, Nigel D",36.66666667,39,"Kasparov, Gary",21.35,40,58.01666667,"19","31",TRUE
"804",708,"lichess_study_1993-world-championship-kasparov-vs-short_by_Lichess_2021.11.29.pgn",1993,5,"Kasparov, Gary",11.70588235,17,"Short, Nigel D",12.94117647,17,24.64705882,"31","19",TRUE
"805",709,"lichess_study_1993-world-championship-kasparov-vs-short_by_Lichess_2021.11.29.pgn",1993,6,"Short, Nigel D",11.6,30,"Kasparov, Gary",9.870967742,31,21.47096774,"19","31",TRUE
"806",710,"lichess_study_1993-world-championship-kasparov-vs-short_by_Lichess_2021.11.29.pgn",1993,7,"Kasparov, Gary",15.54285714,35,"Short, Nigel D",45.2,35,60.74285714,"31","19",TRUE
"807",711,"lichess_study_1993-world-championship-kasparov-vs-short_by_Lichess_2021.11.29.pgn",1993,8,"Short, Nigel D",35.225,40,"Kasparov, Gary",31.46341463,41,66.68841463,"19","31",TRUE
"808",712,"lichess_study_1993-world-championship-kasparov-vs-short_by_Lichess_2021.11.29.pgn",1993,9,"Kasparov, Gary",25.98039216,51,"Short, Nigel D",37.68627451,51,63.66666667,"31","19",TRUE
"809",713,"lichess_study_1993-world-championship-kasparov-vs-short_by_Lichess_2021.11.29.pgn",1993,10,"Short, Nigel D",51.9047619,42,"Kasparov, Gary",52.65116279,43,104.5559247,"19","31",TRUE
"810",714,"lichess_study_1993-world-championship-kasparov-vs-short_by_Lichess_2021.11.29.pgn",1993,11,"Kasparov, Gary",9.714285714,49,"Short, Nigel D",8.62,50,18.33428571,"31","19",TRUE
"811",715,"lichess_study_1993-world-championship-kasparov-vs-short_by_Lichess_2021.11.29.pgn",1993,12,"Short, Nigel D",8.58974359,39,"Kasparov, Gary",5.575,40,14.16474359,"19","31",TRUE
"812",716,"lichess_study_1993-world-championship-kasparov-vs-short_by_Lichess_2021.11.29.pgn",1993,13,"Kasparov, Gary",10.18181818,33,"Short, Nigel D",9.787878788,33,19.96969697,"31","19",TRUE
"813",717,"lichess_study_1993-world-championship-kasparov-vs-short_by_Lichess_2021.11.29.pgn",1993,14,"Short, Nigel D",19.36842105,38,"Kasparov, Gary",12.56410256,39,31.93252362,"19","31",TRUE
"814",718,"lichess_study_1993-world-championship-kasparov-vs-short_by_Lichess_2021.11.29.pgn",1993,15,"Kasparov, Gary",14.23684211,38,"Short, Nigel D",34.65789474,38,48.89473684,"31","19",TRUE
"815",719,"lichess_study_1993-world-championship-kasparov-vs-short_by_Lichess_2021.11.29.pgn",1993,16,"Short, Nigel D",11.94594595,37,"Kasparov, Gary",32.72972973,37,44.67567568,"19","31",TRUE
"816",720,"lichess_study_1993-world-championship-kasparov-vs-short_by_Lichess_2021.11.29.pgn",1993,17,"Kasparov, Gary",9.075,40,"Short, Nigel D",8.225,40,17.3,"31","19",TRUE
"817",721,"lichess_study_1993-world-championship-kasparov-vs-short_by_Lichess_2021.11.29.pgn",1993,18,"Short, Nigel D",10.6875,32,"Kasparov, Gary",7.272727273,33,17.96022727,"19","31",TRUE
"818",722,"lichess_study_1993-world-championship-kasparov-vs-short_by_Lichess_2021.11.29.pgn",1993,19,"Kasparov, Gary",9.76,25,"Short, Nigel D",10.92,25,20.68,"31","19",TRUE
"819",723,"lichess_study_1993-world-championship-kasparov-vs-short_by_Lichess_2021.11.29.pgn",1993,20,"Short, Nigel D",5.371428571,35,"Kasparov, Gary",2.057142857,35,7.428571429,"19","31",TRUE
"820",98,"lichess_study_1995-world-championship-kasparov-vs-anand_by_Lichess_2021.11.29.pgn",1995,1,"Anand, Viswanathan",9.461538462,26,"Kasparov, Gary",5.925925926,27,15.38746439,"19","2",TRUE
"821",99,"lichess_study_1995-world-championship-kasparov-vs-anand_by_Lichess_2021.11.29.pgn",1995,2,"Kasparov, Gary",5.892857143,28,"Anand, Viswanathan",6.172413793,29,12.06527094,"2","19",TRUE
"822",100,"lichess_study_1995-world-championship-kasparov-vs-anand_by_Lichess_2021.11.29.pgn",1995,3,"Anand, Viswanathan",10.48571429,35,"Kasparov, Gary",6.361111111,36,16.8468254,"19","2",TRUE
"823",101,"lichess_study_1995-world-championship-kasparov-vs-anand_by_Lichess_2021.11.29.pgn",1995,4,"Kasparov, Gary",13.05,20,"Anand, Viswanathan",11.5,20,24.55,"2","19",TRUE
"824",102,"lichess_study_1995-world-championship-kasparov-vs-anand_by_Lichess_2021.11.29.pgn",1995,5,"Anand, Viswanathan",11.88461538,26,"Kasparov, Gary",5.592592593,27,17.47720798,"19","2",TRUE
"825",103,"lichess_study_1995-world-championship-kasparov-vs-anand_by_Lichess_2021.11.29.pgn",1995,6,"Kasparov, Gary",6.851851852,27,"Anand, Viswanathan",11.51851852,27,18.37037037,"2","19",TRUE
"826",104,"lichess_study_1995-world-championship-kasparov-vs-anand_by_Lichess_2021.11.29.pgn",1995,7,"Anand, Viswanathan",6.375,24,"Kasparov, Gary",4.04,25,10.415,"19","2",TRUE
"827",105,"lichess_study_1995-world-championship-kasparov-vs-anand_by_Lichess_2021.11.29.pgn",1995,8,"Kasparov, Gary",11.04761905,21,"Anand, Viswanathan",10.27272727,22,21.32034632,"2","19",TRUE
"828",106,"lichess_study_1995-world-championship-kasparov-vs-anand_by_Lichess_2021.11.29.pgn",1995,9,"Anand, Viswanathan",12.70588235,34,"Kasparov, Gary",29.73529412,34,42.44117647,"19","2",TRUE
"829",107,"lichess_study_1995-world-championship-kasparov-vs-anand_by_Lichess_2021.11.29.pgn",1995,10,"Kasparov, Gary",10.56756757,37,"Anand, Viswanathan",29.59459459,37,40.16216216,"2","19",TRUE
"830",108,"lichess_study_1995-world-championship-kasparov-vs-anand_by_Lichess_2021.11.29.pgn",1995,11,"Anand, Viswanathan",30.1,30,"Kasparov, Gary",7.451612903,31,37.5516129,"19","2",TRUE
"831",109,"lichess_study_1995-world-championship-kasparov-vs-anand_by_Lichess_2021.11.29.pgn",1995,12,"Kasparov, Gary",12.16666667,42,"Anand, Viswanathan",11.23255814,43,23.39922481,"2","19",TRUE
"832",110,"lichess_study_1995-world-championship-kasparov-vs-anand_by_Lichess_2021.11.29.pgn",1995,13,"Anand, Viswanathan",40.375,24,"Kasparov, Gary",10.84,25,51.215,"19","2",TRUE
"833",111,"lichess_study_1995-world-championship-kasparov-vs-anand_by_Lichess_2021.11.29.pgn",1995,14,"Kasparov, Gary",19.975,40,"Anand, Viswanathan",28.35,40,48.325,"2","19",TRUE
"834",112,"lichess_study_1995-world-championship-kasparov-vs-anand_by_Lichess_2021.11.29.pgn",1995,15,"Anand, Viswanathan",7,15,"Kasparov, Gary",6.125,16,13.125,"19","2",TRUE
"835",113,"lichess_study_1995-world-championship-kasparov-vs-anand_by_Lichess_2021.11.29.pgn",1995,16,"Kasparov, Gary",10.89473684,19,"Anand, Viswanathan",6.842105263,19,17.73684211,"2","19",TRUE
"836",114,"lichess_study_1995-world-championship-kasparov-vs-anand_by_Lichess_2021.11.29.pgn",1995,17,"Anand, Viswanathan",15.59677419,62,"Kasparov, Gary",15.03225806,62,30.62903226,"19","2",TRUE
"837",115,"lichess_study_1995-world-championship-kasparov-vs-anand_by_Lichess_2021.11.29.pgn",1995,18,"Kasparov, Gary",9.090909091,11,"Anand, Viswanathan",4.636363636,11,13.72727273,"2","19",TRUE
"838",827,"lichess_study_2000-world-championship-kasparov-kramnik_by_Lichess_2021.11.29.pgn",2000,1,"Kasparov, Gary",10.41666667,24,"Kramnik,V",10.92,25,21.33666667,"22","19",FALSE
"839",828,"lichess_study_2000-world-championship-kasparov-kramnik_by_Lichess_2021.11.29.pgn",2000,2,"Kramnik,V",10.64102564,39,"Kasparov, Gary",23.92307692,39,34.56410256,"19","22",FALSE
"840",829,"lichess_study_2000-world-championship-kasparov-kramnik_by_Lichess_2021.11.29.pgn",2000,3,"Kasparov, Gary",8.826923077,52,"Kramnik,V",7.509433962,53,16.33635704,"22","19",FALSE
"841",830,"lichess_study_2000-world-championship-kasparov-kramnik_by_Lichess_2021.11.29.pgn",2000,4,"Kramnik,V",20.38356164,73,"Kasparov, Gary",19.30136986,73,39.68493151,"19","22",FALSE
"842",831,"lichess_study_2000-world-championship-kasparov-kramnik_by_Lichess_2021.11.29.pgn",2000,5,"Kasparov, Gary",16.95652174,23,"Kramnik,V",17.25,24,34.20652174,"22","19",FALSE
"843",832,"lichess_study_2000-world-championship-kasparov-kramnik_by_Lichess_2021.11.29.pgn",2000,6,"Kramnik,V",22.55384615,65,"Kasparov, Gary",23.29230769,65,45.84615385,"19","22",FALSE
"844",833,"lichess_study_2000-world-championship-kasparov-kramnik_by_Lichess_2021.11.29.pgn",2000,7,"Kasparov, Gary",11.6,10,"Kramnik,V",11.3,10,22.9,"22","19",FALSE
"845",834,"lichess_study_2000-world-championship-kasparov-kramnik_by_Lichess_2021.11.29.pgn",2000,8,"Kramnik,V",8.405405405,37,"Kasparov, Gary",7.081081081,37,15.48648649,"19","22",FALSE
"846",835,"lichess_study_2000-world-championship-kasparov-kramnik_by_Lichess_2021.11.29.pgn",2000,9,"Kasparov, Gary",5.034482759,29,"Kramnik,V",3,30,8.034482759,"22","19",FALSE
"847",836,"lichess_study_2000-world-championship-kasparov-kramnik_by_Lichess_2021.11.29.pgn",2000,10,"Kramnik,V",7.291666667,24,"Kasparov, Gary",30,24,37.29166667,"19","22",FALSE
"848",837,"lichess_study_2000-world-championship-kasparov-kramnik_by_Lichess_2021.11.29.pgn",2000,11,"Kasparov, Gary",3.45,40,"Kramnik,V",3.731707317,41,7.181707317,"22","19",FALSE
"849",838,"lichess_study_2000-world-championship-kasparov-kramnik_by_Lichess_2021.11.29.pgn",2000,12,"Kramnik,V",15.34375,32,"Kasparov, Gary",17.12121212,33,32.46496212,"19","22",FALSE
"850",839,"lichess_study_2000-world-championship-kasparov-kramnik_by_Lichess_2021.11.29.pgn",2000,13,"Kasparov, Gary",11.15384615,13,"Kramnik,V",4.230769231,13,15.38461538,"22","19",FALSE
"851",840,"lichess_study_2000-world-championship-kasparov-kramnik_by_Lichess_2021.11.29.pgn",2000,14,"Kramnik,V",11.19642857,56,"Kasparov, Gary",11.05263158,57,22.24906015,"19","22",FALSE
"852",841,"lichess_study_2000-world-championship-kasparov-kramnik_by_Lichess_2021.11.29.pgn",2000,15,"Kasparov, Gary",8.864864865,37,"Kramnik,V",8.184210526,38,17.04907539,"22","19",FALSE
"853",218,"lichess_study_2004-world-championship-kramnik-leko_by_Lichess_2021.11.29.pgn",2004,1,"Leko,P",22.15625,64,"Kramnik,V",10.18461538,65,32.34086538,"22","24",FALSE
"854",219,"lichess_study_2004-world-championship-kramnik-leko_by_Lichess_2021.11.29.pgn",2004,2,"Kramnik,V",10.05882353,17,"Leko,P",9,17,19.05882353,"24","22",FALSE
"855",220,"lichess_study_2004-world-championship-kramnik-leko_by_Lichess_2021.11.29.pgn",2004,3,"Leko,P",12.63636364,22,"Kramnik,V",9.869565217,23,22.50592885,"22","24",FALSE
"856",221,"lichess_study_2004-world-championship-kramnik-leko_by_Lichess_2021.11.29.pgn",2004,4,"Kramnik,V",7.761904762,42,"Leko,P",7.209302326,43,14.97120709,"24","22",FALSE
"857",222,"lichess_study_2004-world-championship-kramnik-leko_by_Lichess_2021.11.29.pgn",2004,5,"Leko,P",14.88235294,68,"Kramnik,V",23.55882353,68,38.44117647,"22","24",FALSE
"858",223,"lichess_study_2004-world-championship-kramnik-leko_by_Lichess_2021.11.29.pgn",2004,6,"Kramnik,V",4.368421053,19,"Leko,P",3.7,20,8.068421053,"24","22",FALSE
"859",224,"lichess_study_2004-world-championship-kramnik-leko_by_Lichess_2021.11.29.pgn",2004,7,"Leko,P",7.85,20,"Kramnik,V",3.45,20,11.3,"22","24",FALSE
"860",225,"lichess_study_2004-world-championship-kramnik-leko_by_Lichess_2021.11.29.pgn",2004,8,"Kramnik,V",17.83870968,31,"Leko,P",13.40625,32,31.24495968,"24","22",FALSE
"861",226,"lichess_study_2004-world-championship-kramnik-leko_by_Lichess_2021.11.29.pgn",2004,9,"Leko,P",6.333333333,15,"Kramnik,V",5.375,16,11.70833333,"22","24",FALSE
"862",227,"lichess_study_2004-world-championship-kramnik-leko_by_Lichess_2021.11.29.pgn",2004,10,"Kramnik,V",19.11764706,34,"Leko,P",20.52941176,34,39.64705882,"24","22",FALSE
"863",228,"lichess_study_2004-world-championship-kramnik-leko_by_Lichess_2021.11.29.pgn",2004,11,"Leko,P",9.1875,16,"Kramnik,V",8.941176471,17,18.12867647,"22","24",FALSE
"864",229,"lichess_study_2004-world-championship-kramnik-leko_by_Lichess_2021.11.29.pgn",2004,12,"Kramnik,V",13.36363636,33,"Leko,P",11.35294118,34,24.71657754,"24","22",FALSE
"865",230,"lichess_study_2004-world-championship-kramnik-leko_by_Lichess_2021.11.29.pgn",2004,13,"Leko,P",22.26984127,63,"Kramnik,V",20.609375,64,42.87921627,"22","24",FALSE
"866",231,"lichess_study_2004-world-championship-kramnik-leko_by_Lichess_2021.11.29.pgn",2004,14,"Kramnik,V",7.575,40,"Leko,P",25.875,40,33.45,"24","22",FALSE
"867",462,"lichess_study_2006-world-championship-kramnik-topalov_by_Lichess_2021.11.29.pgn",2006,1,"Kramnik,V",8.554054054,74,"Topalov,V",13.60810811,74,22.16216216,"38","22",FALSE
"868",463,"lichess_study_2006-world-championship-kramnik-topalov_by_Lichess_2021.11.29.pgn",2006,2,"Topalov,V",45.06451613,62,"Kramnik,V",32.22222222,63,77.28673835,"22","38",FALSE
"869",464,"lichess_study_2006-world-championship-kramnik-topalov_by_Lichess_2021.11.29.pgn",2006,3,"Kramnik,V",16.91891892,37,"Topalov,V",15.44736842,38,32.36628734,"38","22",FALSE
"870",465,"lichess_study_2006-world-championship-kramnik-topalov_by_Lichess_2021.11.29.pgn",2006,4,"Topalov,V",7.150943396,53,"Kramnik,V",7.735849057,53,14.88679245,"22","38",FALSE
"871",466,"lichess_study_2006-world-championship-kramnik-topalov_by_Lichess_2021.11.29.pgn",2006,6,"Topalov,V",6.7,30,"Kramnik,V",5.666666667,30,12.36666667,"22","38",FALSE
"872",467,"lichess_study_2006-world-championship-kramnik-topalov_by_Lichess_2021.11.29.pgn",2006,7,"Topalov,V",7.389830508,59,"Kramnik,V",7.101694915,59,14.49152542,"22","38",FALSE
"873",468,"lichess_study_2006-world-championship-kramnik-topalov_by_Lichess_2021.11.29.pgn",2006,8,"Kramnik,V",34.11764706,51,"Topalov,V",14.32692308,52,48.44457014,"38","22",FALSE
"874",469,"lichess_study_2006-world-championship-kramnik-topalov_by_Lichess_2021.11.29.pgn",2006,9,"Topalov,V",21.02631579,38,"Kramnik,V",37.10526316,38,58.13157895,"22","38",FALSE
"875",470,"lichess_study_2006-world-championship-kramnik-topalov_by_Lichess_2021.11.29.pgn",2006,10,"Kramnik,V",12.61904762,42,"Topalov,V",23.57142857,42,36.19047619,"38","22",FALSE
"876",471,"lichess_study_2006-world-championship-kramnik-topalov_by_Lichess_2021.11.29.pgn",2006,11,"Topalov,V",5.646153846,65,"Kramnik,V",4.984615385,65,10.63076923,"22","38",FALSE
"877",472,"lichess_study_2006-world-championship-kramnik-topalov_by_Lichess_2021.11.29.pgn",2006,12,"Kramnik,V",5.5,46,"Topalov,V",4.893617021,47,10.39361702,"38","22",FALSE
"878",473,"lichess_study_2006-world-championship-kramnik-topalov_by_Lichess_2021.11.29.pgn",2006,13,"Topalov,V",13.06521739,46,"Kramnik,V",12.2173913,46,25.2826087,"22","38",FALSE
"879",474,"lichess_study_2006-world-championship-kramnik-topalov_by_Lichess_2021.11.29.pgn",2006,14,"Kramnik,V",19.11363636,44,"Topalov,V",27.54545455,44,46.65909091,"38","22",FALSE
"880",475,"lichess_study_2006-world-championship-kramnik-topalov_by_Lichess_2021.11.29.pgn",2006,15,"Topalov,V",17.81632653,49,"Kramnik,V",37.34693878,49,55.16326531,"22","38",FALSE
"881",476,"lichess_study_2006-world-championship-kramnik-topalov_by_Lichess_2021.11.29.pgn",2006,16,"Kramnik,V",15.52272727,44,"Topalov,V",27.72727273,44,43.25,"38","22",FALSE
"882",760,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,1,"Kramnik,V",12.04545455,22,"Svidler,P",9.818181818,22,21.86363636,"35","22",FALSE
"883",761,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,2,"Morozevich,A",15.5,24,"Aronian,L",15.2,25,30.7,"3","26",FALSE
"884",762,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,3,"Anand, Viswanathan",28.57142857,21,"Gelfand,B",23.45454545,22,52.02597403,"13","2",FALSE
"885",763,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,4,"Grischuk,A",6.888888889,27,"Leko,P",7.925925926,27,14.81481481,"24","14",FALSE
"886",764,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,5,"Svidler,P",11.33333333,42,"Leko,P",7.785714286,42,19.11904762,"24","35",FALSE
"887",765,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,6,"Gelfand,B",13.13636364,22,"Grischuk,A",12.40909091,22,25.54545455,"14","13",FALSE
"888",766,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,7,"Aronian,L",35.3,40,"Anand, Viswanathan",14.51219512,41,49.81219512,"2","3",FALSE
"889",767,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,8,"Kramnik,V",32.76923077,26,"Morozevich,A",69.19230769,26,101.9615385,"26","22",FALSE
"890",768,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,9,"Morozevich,A",18.47222222,36,"Svidler,P",35.36111111,36,53.83333333,"35","26",FALSE
"891",769,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,10,"Anand, Viswanathan",7.734375,64,"Kramnik,V",7.515625,64,15.25,"22","2",FALSE
"892",770,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,11,"Grischuk,A",32.46666667,30,"Aronian,L",33.6,30,66.06666667,"3","14",FALSE
"893",771,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,12,"Leko,P",10.71717172,99,"Gelfand,B",11.13,100,21.84717172,"13","24",FALSE
"894",772,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,13,"Kramnik,V",15.57627119,59,"Grischuk,A",14.71666667,60,30.29293785,"14","22",FALSE
"895",773,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,14,"Morozevich,A",27.08333333,60,"Anand, Viswanathan",29.91666667,60,57,"2","26",FALSE
"896",774,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,15,"Svidler,P",6.652173913,23,"Gelfand,B",5.625,24,12.27717391,"13","35",FALSE
"897",775,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,16,"Aronian,L",10.90909091,44,"Leko,P",20.81818182,44,31.72727273,"24","3",FALSE
"898",776,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,17,"Anand, Viswanathan",11.21052632,38,"Svidler,P",30.13157895,38,41.34210526,"35","2",FALSE
"899",777,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,18,"Grischuk,A",16.875,40,"Morozevich,A",32,40,48.875,"26","14",FALSE
"900",778,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,19,"Leko,P",8.565217391,23,"Kramnik,V",8.291666667,24,16.85688406,"22","24",FALSE
"901",779,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,20,"Gelfand,B",32,47,"Aronian,L",45.76595745,47,77.76595745,"3","13",FALSE
"902",780,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,21,"Grischuk,A",19.625,40,"Svidler,P",21.7,40,41.325,"35","14",FALSE
"903",781,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,22,"Leko,P",8.35,20,"Anand, Viswanathan",6.619047619,21,14.96904762,"2","24",FALSE
"904",782,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,23,"Aronian,L",7.142857143,21,"Kramnik,V",7.476190476,21,14.61904762,"22","3",FALSE
"905",783,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,24,"Gelfand,B",8.489795918,49,"Morozevich,A",20,49,28.48979592,"26","13",FALSE
"906",784,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,25,"Morozevich,A",10.84745763,59,"Leko,P",9.633333333,60,20.48079096,"24","26",FALSE
"907",785,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,26,"Anand, Viswanathan",16.59183673,49,"Grischuk,A",28.24489796,49,44.83673469,"14","2",FALSE
"908",786,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,27,"Svidler,P",7.578947368,19,"Aronian,L",4.9,20,12.47894737,"3","35",FALSE
"909",787,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,28,"Kramnik,V",20.38461538,39,"Gelfand,B",18.2,40,38.58461538,"13","22",FALSE
"910",788,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,29,"Svidler,P",11.57142857,28,"Kramnik,V",13.55172414,29,25.12315271,"22","35",FALSE
"911",789,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,30,"Aronian,L",17,68,"Morozevich,A",16.31884058,69,33.31884058,"26","3",FALSE
"912",790,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,31,"Gelfand,B",13.57894737,19,"Anand, Viswanathan",9.526315789,19,23.10526316,"2","13",FALSE
"913",791,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,32,"Leko,P",17.81355932,59,"Grischuk,A",31.79661017,59,49.61016949,"14","24",FALSE
"914",792,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,33,"Leko,P",7.535714286,28,"Svidler,P",6.678571429,28,14.21428571,"35","24",FALSE
"915",793,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,34,"Grischuk,A",20.36666667,60,"Gelfand,B",33.83333333,60,54.2,"13","14",FALSE
"916",794,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,35,"Anand, Viswanathan",9.1,20,"Aronian,L",7.2,20,16.3,"3","2",FALSE
"917",795,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,36,"Morozevich,A",15.70212766,47,"Kramnik,V",27.63829787,47,43.34042553,"22","26",FALSE
"918",796,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,37,"Svidler,P",30.95348837,43,"Morozevich,A",29.65909091,44,60.61257928,"26","35",FALSE
"919",797,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,38,"Kramnik,V",16.65,40,"Anand, Viswanathan",13.375,40,30.025,"2","22",FALSE
"920",798,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,39,"Aronian,L",10.2195122,41,"Grischuk,A",32.24390244,41,42.46341463,"14","3",FALSE
"921",799,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,40,"Gelfand,B",10.86956522,23,"Leko,P",9.695652174,23,20.56521739,"24","13",FALSE
"922",800,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,41,"Grischuk,A",15.5,12,"Kramnik,V",18,12,33.5,"22","14",FALSE
"923",801,"lichess_study_2007-world-championship-tournament_by_Lichess_2021.11.29.pgn",2007,42,"Anand, Viswanathan",18.18181818,55,"Morozevich,A",32.85454545,55,51.03636364,"26","2",FALSE
